longitude,latitude,Year,LST,NDVI,NDBI,NDWI,location_id,LST_change,NDVI_change,NDBI_change,NDWI_change,LST_from_2022,NDVI_from_2022,NDBI_from_2022,NDWI_from_2022
81.62561637104201,21.120315497532825,2023,54.13734122000005,0.10502315,0.08486935,-0.14899515,21.120315_81.625616,4.183656480000025,-0.03283122000000001,0.005968039999999994,0.038662890000000005,4.183656480000025,-0.03283122000000001,0.005968039999999994,0.038662890000000005
81.62561637104201,21.120315497532825,2024,60.19749067999999,0.08787736,0.07839541,-0.1355824,21.120315_81.625616,6.060149459999934,-0.017145789999999994,-0.0064739399999999975,0.013412750000000001,10.243805939999959,-0.04997701,-0.0005059000000000036,0.052075640000000006
81.62561637104201,21.120315497532825,2025,40.96600115000001,0.12869504,0.08597179,-0.17197154,21.120315_81.625616,-19.231489529999976,0.04081768000000001,0.0075763800000000076,-0.036389140000000014,-8.987683590000017,-0.009159329999999993,0.007070480000000004,0.015686499999999992
81.62561637104201,21.120315497532825,2026,53.139279380000005,0.097106524,0.08023349,-0.13932082,21.120315_81.625616,12.173278229999994,-0.03158851600000001,-0.005738300000000002,0.032650719999999994,3.1855946399999766,-0.040747846000000004,0.0013321800000000023,0.048337219999999986
81.60644803509958,21.120361761684023,2022,45.014645840000014,0.18087521,0.019343987,-0.21386953,21.120362_81.606448,,,,,0.0,0.0,0.0,0.0
81.60644803509958,21.120361761684023,2023,46.49123048000001,0.17931634,0.021894567,-0.21039791,21.120362_81.606448,1.4765846399999987,-0.0015588700000000177,0.00255058,0.0034716200000000086,1.4765846399999987,-0.0015588700000000177,0.00255058,0.0034716200000000086
81.60644803509958,21.120361761684023,2024,53.49817148,0.1658739,0.023200268,-0.20451386,21.120362_81.606448,7.0069409999999905,-0.01344244,0.0013057009999999994,0.005884050000000002,8.48352563999999,-0.015001310000000018,0.0038562809999999996,0.00935567000000001
81.60644803509958,21.120361761684023,2025,37.86585701000001,0.19585943,0.017099997,-0.21484658,21.120362_81.606448,-15.63231446999999,0.02998553000000001,-0.006100271000000001,-0.010332720000000017,-7.148788830000001,0.014984219999999993,-0.0022439900000000013,-0.000977050000000007
81.60644803509958,21.120361761684023,2026,43.13644384999998,0.17151614,0.016594108,-0.19982065,21.120362_81.606448,5.2705868399999645,-0.02434328999999999,-0.000505888999999999,0.01502593000000002,-1.8782019900000364,-0.009359069999999997,-0.002749879,0.014048880000000014
81.62286029246017,21.12039563350837,2022,49.40509253000005,0.12098208,0.07555782,-0.1760584,21.120396_81.62286,,,,,0.0,0.0,0.0,0.0
81.62286029246017,21.12039563350837,2023,53.20934879000004,0.10546594,0.073555164,-0.15974994,21.120396_81.62286,3.8042562599999954,-0.015516140000000012,-0.0020026559999999916,0.016308459999999997,3.8042562599999954,-0.015516140000000012,-0.0020026559999999916,0.016308459999999997
81.62286029246017,21.12039563350837,2024,60.214580780000006,0.09224181,0.076732434,-0.14629972,21.120396_81.62286,7.005231989999963,-0.01322413,0.003177269999999996,0.013450220000000013,10.809488249999958,-0.028740270000000012,0.0011746140000000044,0.02975868000000001
81.62286029246017,21.12039563350837,2025,41.66669525000003,0.12729354,0.079493105,-0.17668949,21.120396_81.62286,-18.547885529999974,0.03505173000000002,0.0027606709999999923,-0.03038977000000001,-7.738397280000015,0.006311460000000005,0.003935284999999997,-0.0006310900000000008
81.62286029246017,21.12039563350837,2026,52.08482021000003,0.095647365,0.07805361,-0.14121546,21.120396_81.62286,10.41812496,-0.03164617500000001,-0.001439494999999999,0.03547403000000002,2.679727679999985,-0.025334715000000008,0.0024957899999999977,0.03484294000000002
81.62962621408052,21.12073345470417,2022,49.60846472000003,0.13658303,0.08393303,-0.18821841,21.120733_81.629626,,,,,0.0,0.0,0.0,0.0
81.62962621408052,21.12073345470417,2023,52.17539774,0.105140306,0.08277949,-0.15332231,21.120733_81.629626,2.566933019999972,-0.03144272399999999,-0.0011535400000000084,0.03489610000000001,2.566933019999972,-0.03144272399999999,-0.0011535400000000084,0.03489610000000001
81.62962621408052,21.12073345470417,2024,59.22677299999998,0.09816013,0.086137965,-0.14533953,21.120733_81.629626,7.051375259999979,-0.006980176000000005,0.0033584749999999997,0.007982779999999995,9.618308279999951,-0.038422899999999996,0.002204934999999991,0.04287888000000001
81.62962621408052,21.12073345470417,2025,41.04119759000002,0.11461576,0.09334219,-0.16163121,21.120733_81.629626,-18.185575409999963,0.01645563,0.0072042250000000085,-0.016291680000000003,-8.567267130000012,-0.021967269999999997,0.00940916,0.026587200000000005
81.62962621408052,21.12073345470417,2026,52.52403578000002,0.090106875,0.07743347,-0.13797596,21.120733_81.629626,11.482838190000002,-0.024508884999999994,-0.01590872,0.02365524999999999,2.9155710599999907,-0.04647615499999999,-0.0064995600000000014,0.050242449999999994
81.60550276878051,21.120759668206404,2022,44.39598422000006,0.23424445,-0.07004888,-0.2428334,21.12076_81.605503,,,,,0.0,0.0,0.0,0.0
81.60550276878051,21.120759668206404,2023,45.34961180000005,0.24007562,-0.07338206,-0.24410729,21.12076_81.605503,0.9536275799999885,0.005831169999999997,-0.003333180000000005,-0.0012738899999999997,0.9536275799999885,0.005831169999999997,-0.003333180000000005,-0.0012738899999999997
81.6055027684062,21.12075966838053,2024,52.64366647999998,0.23415424,-0.061944567,-0.2419222,21.12076_81.605503,7.294054679999931,-0.005921379999999976,0.011437493,0.0021850900000000006,8.24768225999992,-9.020999999997947e-05,0.008104312999999995,0.0009112000000000009
81.60550276878051,21.120759668206404,2025,37.77015245000001,0.25644374,-0.08885168,-0.25451395,21.12076_81.605503,-14.873514029999967,0.022289499999999962,-0.026907113000000003,-0.012591749999999985,-6.6258317700000475,0.022199289999999983,-0.01880280000000001,-0.011680549999999984
81.6055027684062,21.12075966838053,2026,41.56928168000002,0.23987998,-0.075602755,-0.24337615,21.12076_81.605503,3.7991292300000055,-0.016563759999999983,0.013248925000000009,0.011137799999999975,-2.826702540000042,0.00563553,-0.005553875,-0.0005427500000000085
81.62052723908829,21.12094514268024,2022,47.95927007,0.14548495,0.06162003,-0.19656461,21.120945_81.620527,,,,,0.0,0.0,0.0,0.0
81.62052723908829,21.12094514268024,2023,51.25082333,0.14544621,0.053163137,-0.1825508,21.120945_81.620527,3.2915532600000006,-3.874000000000932e-05,-0.008456893,0.014013809999999988,3.2915532600000006,-3.874000000000932e-05,-0.008456893,0.014013809999999988
81.62052723908829,21.12094514268024,2024,59.24557211000001,0.10040161,0.07639136,-0.15101564,21.120945_81.620527,7.994748780000009,-0.04504459999999999,0.023228223000000006,0.031535160000000007,11.28630204000001,-0.04508334,0.014771330000000006,0.045548969999999994
81.62052723908829,21.12094514268024,2025,40.68914153000003,0.12565775,0.0848781,-0.16955361,21.120945_81.620527,-18.556430579999983,0.02525614000000001,0.008486739999999993,-0.018537969999999987,-7.270128539999973,-0.01982719999999999,0.02325807,0.027011000000000007
81.62052723908829,21.12094514268024,2026,49.78449275000003,0.10169372,0.07093971,-0.14318144,21.120945_81.620527,9.095351219999998,-0.02396403000000001,-0.013938389999999995,0.02637217,1.8252226800000244,-0.04379123,0.009319680000000004,0.05338317000000001
81.5962056223231,21.12118665360553,2022,42.37764341000002,0.1967874,-0.026427986,-0.22189525,21.121187_81.596206,,,,,0.0,0.0,0.0,0.0
