longitude,latitude,Year,LST,NDVI,NDBI,NDWI
81.55702018058663,21.178393851755413,2023,49.244445590000055,0.12238497,0.041693576,-0.14874816
81.64803642620063,21.24326947806197,2023,39.45865433000006,0.17854577,-0.045693964,-0.18118083
81.5364507191464,21.295511611385876,2023,41.59662584,0.21740802,-0.047294617,-0.22045787
81.5898481218558,21.165810307670377,2023,50.48176883000002,0.11980704,0.049342155,-0.1551116
81.49651446262969,21.264501906822254,2023,38.906644099999994,0.2919506,-0.12594604,-0.26970032
81.71259364518578,21.319762922116496,2023,41.796580010000014,0.11067386,0.062242895,-0.14471677
81.62663484544487,21.232946586020578,2023,43.63889279,0.09420018,0.004097381,-0.11646156
81.65868468649236,21.24154010067345,2023,40.96429214,0.08764971,-0.010663804,-0.10874259
81.57320025818653,21.256160808556825,2023,43.891826270000024,0.151918,-0.020051414,-0.16368343
81.64538053436634,21.24176620699931,2023,40.31657734999999,0.13099413,-0.029305967,-0.14528438
81.68495149409831,21.235884254976668,2023,43.14840692000001,0.13607536,0.027916314,-0.15897532
81.64024013469614,21.255174749317234,2023,38.11024544000003,0.12938108,-0.0062617003,-0.14835073
81.72415010371883,21.232304383129524,2023,43.29879979999998,0.13766186,0.025263092,-0.1633344
81.68455562750782,21.13425405810118,2023,51.07308628999999,0.119944,0.075411595,-0.16719456
81.74282244276601,21.315755301337926,2023,43.568823380000026,0.113847435,0.067416266,-0.1478471
81.57427633486647,21.311748940757017,2023,43.38425030000002,0.11711255,0.037260972,-0.13432324
81.63987122351382,21.326145259293124,2023,40.472097260000055,0.04243808,-0.008015359,-0.038777325
81.69537697681106,21.20182114824312,2023,49.58282957000006,0.072530836,0.055820156,-0.13278009
81.55535708428418,21.242192202994207,2023,43.19967722000001,0.17426068,-0.0013048868,-0.19250943
81.53035335729065,21.28089348483019,2023,50.695395080000026,0.123353094,0.05329632,-0.14710952
81.69794747931876,21.32556357940541,2023,43.953350630000045,0.11733895,0.016200947,-0.14291927
81.54580602126613,21.21891036125095,2023,47.174834480000015,0.108286574,0.03832014,-0.13506117
81.68977263983285,21.132725689063655,2023,51.97031654,0.12932505,0.06694936,-0.1713469
81.55041926008857,21.24676901469852,2023,49.239318560000015,0.116254084,0.05954039,-0.13721527
81.6866575917718,21.150244216507648,2023,47.56961579000006,0.10096687,0.063186996,-0.13380943
